ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Context,Frequency
201_cetona_0074,201_cetona,0074,t,,,tuscan,,85
219_sorano_0074,219_sorano,0074,t,,,tuscan,,63
221_gigliocastello_0074,221_gigliocastello,0074,t,,,tuscan,,60
24_spedaletto_0074,24_spedaletto,0074,t,,,tuscan,,61
39_anchiano_0074,39_anchiano,0074,t,,,tuscan,,65
43_staffoli_0074,43_staffoli,0074,t,,,tuscan,,62
44_chiesinauzzanese_0074,44_chiesinauzzanese,0074,t,,,tuscan,,51
48_cerretoguidi_0074,48_cerretoguidi,0074,t,,,tuscan,,41
50_porciano_0074,50_porciano,0074,t,,,tuscan,,44
76_sanminiatoalto_0074,76_sanminiatoalto,0074,t,,,tuscan,,58
111_riparbella_03b2,111_riparbella,03b2,β,,,tuscan,,5
126_fonterutoli_03b2,126_fonterutoli,03b2,β,,,tuscan,,6
159_cascianodimurlo_03b2,159_cascianodimurlo,03b2,β,,,tuscan,,6
185_montemassi_03b2,185_montemassi,03b2,β,,,tuscan,,4
21_popiglio_03b2,21_popiglio,03b2,β,,,tuscan,,4
40_marlia_03b2,40_marlia,03b2,β,,,tuscan,,6
41_porcari_03b2,41_porcari,03b2,β,,,tuscan,,5
53_sangiustoinpiazzanese_03b2,53_sangiustoinpiazzanese,03b2,β,,,tuscan,,3
55_peretola_03b2,55_peretola,03b2,β,,,tuscan,,8
56_legri_03b2,56_legri,03b2,β,,,tuscan,,4
57_vaglia_03b2,57_vaglia,03b2,β,,,tuscan,,4
58_molindelpiano_03b2,58_molindelpiano,03b2,β,,,tuscan,,7
77_castelfiorentino_03b2,77_castelfiorentino,03b2,β,,,tuscan,,5
78_montelupofiorentino_03b2,78_montelupofiorentino,03b2,β,,,tuscan,,8
84_greveinchianti_03b2,84_greveinchianti,03b2,β,,,tuscan,,8
89_piandisco_03b2,89_piandisco,03b2,β,,,tuscan,,7
107_rosignanomarittimo_03b2,107_rosignanomarittimo,03b2,β,,,tuscan,,3
113_querceto_03b2,113_querceto,03b2,β,,,tuscan,,3
128_raddainchianti_03b2,128_raddainchianti,03b2,β,,,tuscan,,5
19_brandeglio_03b2,19_brandeglio,03b2,β,,,tuscan,,1
204_capoliveri_03b2,204_capoliveri,03b2,β,,,tuscan,,1
28_barberinodimugello_03b2,28_barberinodimugello,03b2,β,,,tuscan,,1
47_monsummano_03b2,47_monsummano,03b2,β,,,tuscan,,6
52_artimino_03b2,52_artimino,03b2,β,,,tuscan,,4
60_rufina_03b2,60_rufina,03b2,β,,,tuscan,,5
79_certaldo_03b2,79_certaldo,03b2,β,,,tuscan,,1
80_montespertoli_03b2,80_montespertoli,03b2,β,,,tuscan,,5
83_pozzolatico_03b2,83_pozzolatico,03b2,β,,,tuscan,,6
85_sandonatoincollina_03b2,85_sandonatoincollina,03b2,β,,,tuscan,,5
109_orcianopisano_03b2,109_orcianopisano,03b2,β,,,tuscan,,6
112_chianni_03b2,112_chianni,03b2,β,,,tuscan,,3
114_laiatico_03b2,114_laiatico,03b2,β,,,tuscan,,4
115_montecatinivaldicecina_03b2,115_montecatinivaldicecina,03b2,β,,,tuscan,,4
143_caldanaterme_03b2,143_caldanaterme,03b2,β,,,tuscan,,4
146_suvereto_03b2,146_suvereto,03b2,β,,,tuscan,,2
147_monteverdimarittimo_03b2,147_monteverdimarittimo,03b2,β,,,tuscan,,2
148_serrazzano_03b2,148_serrazzano,03b2,β,,,tuscan,,1
149_monterotondomarittimo_03b2,149_monterotondomarittimo,03b2,β,,,tuscan,,4
150_massamarittima_03b2,150_massamarittima,03b2,β,,,tuscan,,2
188_roccastrada_03b2,188_roccastrada,03b2,β,,,tuscan,,1
190_civitellamarittima_03b2,190_civitellamarittima,03b2,β,,,tuscan,,2
22_prunetta_03b2,22_prunetta,03b2,β,,,tuscan,,1
43_staffoli_03b2,43_staffoli,03b2,β,,,tuscan,,3
44_chiesinauzzanese_03b2,44_chiesinauzzanese,03b2,β,,,tuscan,,4
51_montale_03b2,51_montale,03b2,β,,,tuscan,,4
54_figlinediprato_03b2,54_figlinediprato,03b2,β,,,tuscan,,1
63_castagnodandrea_03b2,63_castagnodandrea,03b2,β,,,tuscan,,2
71_fauglia_03b2,71_fauglia,03b2,β,,,tuscan,,2
74_santopietroinbelvedere_03b2,74_santopietroinbelvedere,03b2,β,,,tuscan,,4
86_incisainvaldarno_03b2,86_incisainvaldarno,03b2,β,,,tuscan,,3
91_lorociuffenna_03b2,91_lorociuffenna,03b2,β,,,tuscan,,4
11_arni_03b2,11_arni,03b2,β,,,tuscan,,1
37_pescaglia_03b2,37_pescaglia,03b2,β,,,tuscan,,1
119_castelsangimignano_03b2,119_castelsangimignano,03b2,β,,,tuscan,,1
121_mensano_03b2,121_mensano,03b2,β,,,tuscan,,1
123_maggiano_03b2,123_maggiano,03b2,β,,,tuscan,,1
151_castelnuovoinvaldicecina_03b2,151_castelnuovoinvaldicecina,03b2,β,,,tuscan,,1
162_montalcino_03b2,162_montalcino,03b2,β,,,tuscan,,1
165_sanquiricodorcia_03b2,165_sanquiricodorcia,03b2,β,,,tuscan,,1
212_pereta_03b2,212_pereta,03b2,β,,,tuscan,,1
29_firenzuola_03b2,29_firenzuola,03b2,β,,,tuscan,,1
39_anchiano_03b2,39_anchiano,03b2,β,,,tuscan,,4
50_porciano_03b2,50_porciano,03b2,β,,,tuscan,,1
64_stia_03b2,64_stia,03b2,β,,,tuscan,,1
66_badiaprataglia_03b2,66_badiaprataglia,03b2,β,,,tuscan,,1
68_marinadipisa_03b2,68_marinadipisa,03b2,β,,,tuscan,,2
82_montefiridolfi_03b2,82_montefiridolfi,03b2,β,,,tuscan,,4
186_montepescali_03b2,186_montepescali,03b2,β,,,tuscan,,1
75_palaia_03b2,75_palaia,03b2,β,,,tuscan,,4
127_quercegrossa_03b2,127_quercegrossa,03b2,β,,,tuscan,,1
158_pari_03b2,158_pari,03b2,β,,,tuscan,,1
187_batignano_03b2,187_batignano,03b2,β,,,tuscan,,1
189_campagnatico_03b2,189_campagnatico,03b2,β,,,tuscan,,1
207_talamone_03b2,207_talamone,03b2,β,,,tuscan,,1
48_cerretoguidi_03b2,48_cerretoguidi,03b2,β,,,tuscan,,1
106_antignano_03b2,106_antignano,03b2,β,,,tuscan,,2
177_marciana_03b2,177_marciana,03b2,β,,,tuscan,,1
202_pomonte_03b2,202_pomonte,03b2,β,,,tuscan,,1
36_piazzano_03b2,36_piazzano,03b2,β,,,tuscan,,1
14_camporgiano_0062-02d0,14_camporgiano,0062-02d0,bː,,,tuscan,,4
206_alberese_0062-02d0,206_alberese,0062-02d0,bː,,,tuscan,,3
215_manciano_0062-02d0,215_manciano,0062-02d0,bː,,,tuscan,,4
218_pitigliano_0062-02d0,218_pitigliano,0062-02d0,bː,,,tuscan,,6
100_capresemichelangelo_0062-02d0,100_capresemichelangelo,0062-02d0,bː,,,tuscan,,2
101_pievesantostefano_0062-02d0,101_pievesantostefano,0062-02d0,bː,,,tuscan,,2
102_anghiari_0062-02d0,102_anghiari,0062-02d0,bː,,,tuscan,,2
103_sansepolcro_0062-02d0,103_sansepolcro,0062-02d0,bː,,,tuscan,,2
104_badiatedalda_0062-02d0,104_badiatedalda,0062-02d0,bː,,,tuscan,,2
105_sestino_0062-02d0,105_sestino,0062-02d0,bː,,,tuscan,,2
106_antignano_0062-02d0,106_antignano,0062-02d0,bː,,,tuscan,,2
107_rosignanomarittimo_0062-02d0,107_rosignanomarittimo,0062-02d0,bː,,,tuscan,,2
108_cecina_0062-02d0,108_cecina,0062-02d0,bː,,,tuscan,,2
109_orcianopisano_0062-02d0,109_orcianopisano,0062-02d0,bː,,,tuscan,,2
11_arni_0062-02d0,11_arni,0062-02d0,bː,,,tuscan,,1
110_bibbona_0062-02d0,110_bibbona,0062-02d0,bː,,,tuscan,,3
111_riparbella_0062-02d0,111_riparbella,0062-02d0,bː,,,tuscan,,2
112_chianni_0062-02d0,112_chianni,0062-02d0,bː,,,tuscan,,3
113_querceto_0062-02d0,113_querceto,0062-02d0,bː,,,tuscan,,2
114_laiatico_0062-02d0,114_laiatico,0062-02d0,bː,,,tuscan,,3
115_montecatinivaldicecina_0062-02d0,115_montecatinivaldicecina,0062-02d0,bː,,,tuscan,,3
116_volterra_0062-02d0,116_volterra,0062-02d0,bː,,,tuscan,,3
117_pomarance_0062-02d0,117_pomarance,0062-02d0,bː,,,tuscan,,3
12_vaglidisotto_0062-02d0,12_vaglidisotto,0062-02d0,bː,,,tuscan,,1
120_sangimignano_0062-02d0,120_sangimignano,0062-02d0,bː,,,tuscan,,3
121_mensano_0062-02d0,121_mensano,0062-02d0,bː,,,tuscan,,2
122_collevaldelsa_0062-02d0,122_collevaldelsa,0062-02d0,bː,,,tuscan,,2
123_maggiano_0062-02d0,123_maggiano,0062-02d0,bː,,,tuscan,,2
124_ancaiano_0062-02d0,124_ancaiano,0062-02d0,bː,,,tuscan,,2
125_costalpino_0062-02d0,125_costalpino,0062-02d0,bː,,,tuscan,,2
126_fonterutoli_0062-02d0,126_fonterutoli,0062-02d0,bː,,,tuscan,,2
127_quercegrossa_0062-02d0,127_quercegrossa,0062-02d0,bː,,,tuscan,,3
128_raddainchianti_0062-02d0,128_raddainchianti,0062-02d0,bː,,,tuscan,,2
129_nusenna_0062-02d0,129_nusenna,0062-02d0,bː,,,tuscan,,3
13_stazzema_0062-02d0,13_stazzema,0062-02d0,bː,,,tuscan,,1
130_torreacastello_0062-02d0,130_torreacastello,0062-02d0,bː,,,tuscan,,1
131_ambra_0062-02d0,131_ambra,0062-02d0,bː,,,tuscan,,2
132_perginevaldarno_0062-02d0,132_perginevaldarno,0062-02d0,bː,,,tuscan,,2
133_montesansavino_0062-02d0,133_montesansavino,0062-02d0,bː,,,tuscan,,2
134_civitellainvaldichiana_0062-02d0,134_civitellainvaldichiana,0062-02d0,bː,,,tuscan,,2
135_olmo_0062-02d0,135_olmo,0062-02d0,bː,,,tuscan,,2
136_brolio_0062-02d0,136_brolio,0062-02d0,bː,,,tuscan,,2
137_castiglionfiorentino_0062-02d0,137_castiglionfiorentino,0062-02d0,bː,,,tuscan,,2
138_palazzodelpero_0062-02d0,138_palazzodelpero,0062-02d0,bː,,,tuscan,,2
139_valledame_0062-02d0,139_valledame,0062-02d0,bː,,,tuscan,,2
140_monterchi_0062-02d0,140_monterchi,0062-02d0,bː,,,tuscan,,2
141_capraia_0062-02d0,141_capraia,0062-02d0,bː,,,tuscan,,1
142_sanvincenzo_0062-02d0,142_sanvincenzo,0062-02d0,bː,,,tuscan,,2
143_caldanaterme_0062-02d0,143_caldanaterme,0062-02d0,bː,,,tuscan,,2
144_castagnetocarducci_0062-02d0,144_castagnetocarducci,0062-02d0,bː,,,tuscan,,3
145_bolgheri_0062-02d0,145_bolgheri,0062-02d0,bː,,,tuscan,,2
146_suvereto_0062-02d0,146_suvereto,0062-02d0,bː,,,tuscan,,2
147_monteverdimarittimo_0062-02d0,147_monteverdimarittimo,0062-02d0,bː,,,tuscan,,3
148_serrazzano_0062-02d0,148_serrazzano,0062-02d0,bː,,,tuscan,,2
149_monterotondomarittimo_0062-02d0,149_monterotondomarittimo,0062-02d0,bː,,,tuscan,,3
15_vergemoli_0062-02d0,15_vergemoli,0062-02d0,bː,,,tuscan,,1
150_massamarittima_0062-02d0,150_massamarittima,0062-02d0,bː,,,tuscan,,2
151_castelnuovoinvaldicecina_0062-02d0,151_castelnuovoinvaldicecina,0062-02d0,bː,,,tuscan,,2
152_montecastellipisano_0062-02d0,152_montecastellipisano,0062-02d0,bː,,,tuscan,,2
153_montieri_0062-02d0,153_montieri,0062-02d0,bː,,,tuscan,,2
154_frosini_0062-02d0,154_frosini,0062-02d0,bː,,,tuscan,,3
155_torniella_0062-02d0,155_torniella,0062-02d0,bː,,,tuscan,,2
156_monticiano_0062-02d0,156_monticiano,0062-02d0,bː,,,tuscan,,2
157_sanroccoapilli_0062-02d0,157_sanroccoapilli,0062-02d0,bː,,,tuscan,,2
158_pari_0062-02d0,158_pari,0062-02d0,bː,,,tuscan,,2
159_cascianodimurlo_0062-02d0,159_cascianodimurlo,0062-02d0,bː,,,tuscan,,2
160_monteronidarbia_0062-02d0,160_monteronidarbia,0062-02d0,bː,,,tuscan,,2
161_pontedarbia_0062-02d0,161_pontedarbia,0062-02d0,bː,,,tuscan,,1
162_montalcino_0062-02d0,162_montalcino,0062-02d0,bː,,,tuscan,,2
163_chiusuredasciano_0062-02d0,163_chiusuredasciano,0062-02d0,bː,,,tuscan,,2
164_asciano_0062-02d0,164_asciano,0062-02d0,bː,,,tuscan,,2
165_sanquiricodorcia_0062-02d0,165_sanquiricodorcia,0062-02d0,bː,,,tuscan,,2
166_castelmuzio_0062-02d0,166_castelmuzio,0062-02d0,bː,,,tuscan,,1
167_sinalunga_0062-02d0,167_sinalunga,0062-02d0,bː,,,tuscan,,2
168_lucignanoinvaldichiana_0062-02d0,168_lucignanoinvaldichiana,0062-02d0,bː,,,tuscan,,1
169_torritastazione_0062-02d0,169_torritastazione,0062-02d0,bː,,,tuscan,,1
17_barga_0062-02d0,17_barga,0062-02d0,bː,,,tuscan,,2
170_montepulciano_0062-02d0,170_montepulciano,0062-02d0,bː,,,tuscan,,1
171_foianodellachiana_0062-02d0,171_foianodellachiana,0062-02d0,bː,,,tuscan,,2
172_valiano_0062-02d0,172_valiano,0062-02d0,bː,,,tuscan,,2
173_montallese_0062-02d0,173_montallese,0062-02d0,bː,,,tuscan,,1
174_cortona_0062-02d0,174_cortona,0062-02d0,bː,,,tuscan,,2
175_terontola_0062-02d0,175_terontola,0062-02d0,bː,,,tuscan,,2
176_mercataledicortona_0062-02d0,176_mercataledicortona,0062-02d0,bː,,,tuscan,,2
177_marciana_0062-02d0,177_marciana,0062-02d0,bː,,,tuscan,,1
178_procchio_0062-02d0,178_procchio,0062-02d0,bː,,,tuscan,,1
179_portoferraio_0062-02d0,179_portoferraio,0062-02d0,bː,,,tuscan,,1
180_rionellelba_0062-02d0,180_rionellelba,0062-02d0,bː,,,tuscan,,1
181_piombino_0062-02d0,181_piombino,0062-02d0,bː,,,tuscan,,2
182_riotorto_0062-02d0,182_riotorto,0062-02d0,bː,,,tuscan,,2
183_scarlino_0062-02d0,183_scarlino,0062-02d0,bː,,,tuscan,,3
184_buriano_0062-02d0,184_buriano,0062-02d0,bː,,,tuscan,,2
185_montemassi_0062-02d0,185_montemassi,0062-02d0,bː,,,tuscan,,2
186_montepescali_0062-02d0,186_montepescali,0062-02d0,bː,,,tuscan,,1
187_batignano_0062-02d0,187_batignano,0062-02d0,bː,,,tuscan,,2
188_roccastrada_0062-02d0,188_roccastrada,0062-02d0,bː,,,tuscan,,2
189_campagnatico_0062-02d0,189_campagnatico,0062-02d0,bː,,,tuscan,,1
19_brandeglio_0062-02d0,19_brandeglio,0062-02d0,bː,,,tuscan,,1
190_civitellamarittima_0062-02d0,190_civitellamarittima,0062-02d0,bː,,,tuscan,,1
191_sassodombrone_0062-02d0,191_sassodombrone,0062-02d0,bː,,,tuscan,,2
192_camigliano_0062-02d0,192_camigliano,0062-02d0,bː,,,tuscan,,2
193_monticelloamiata_0062-02d0,193_monticelloamiata,0062-02d0,bː,,,tuscan,,1
194_seggiano_0062-02d0,194_seggiano,0062-02d0,bː,,,tuscan,,3
195_santafiora_0062-02d0,195_santafiora,0062-02d0,bː,,,tuscan,,3
196_castigliondorcia_0062-02d0,196_castigliondorcia,0062-02d0,bː,,,tuscan,,2
197_campigliadorcia_0062-02d0,197_campigliadorcia,0062-02d0,bː,,,tuscan,,3
198_piancastagnaio_0062-02d0,198_piancastagnaio,0062-02d0,bː,,,tuscan,,6
199_contignano_0062-02d0,199_contignano,0062-02d0,bː,,,tuscan,,2
20_rivoreta_0062-02d0,20_rivoreta,0062-02d0,bː,,,tuscan,,2
200_cellesulrigo_0062-02d0,200_cellesulrigo,0062-02d0,bː,,,tuscan,,2
201_cetona_0062-02d0,201_cetona,0062-02d0,bː,,,tuscan,,1
202_pomonte_0062-02d0,202_pomonte,0062-02d0,bː,,,tuscan,,1
203_lapila_0062-02d0,203_lapila,0062-02d0,bː,,,tuscan,,1
204_capoliveri_0062-02d0,204_capoliveri,0062-02d0,bː,,,tuscan,,1
205_castigliondellapescaia_0062-02d0,205_castigliondellapescaia,0062-02d0,bː,,,tuscan,,3
207_talamone_0062-02d0,207_talamone,0062-02d0,bː,,,tuscan,,2
208_istiadombrone_0062-02d0,208_istiadombrone,0062-02d0,bː,,,tuscan,,1
209_montiano_0062-02d0,209_montiano,0062-02d0,bː,,,tuscan,,3
21_popiglio_0062-02d0,21_popiglio,0062-02d0,bː,,,tuscan,,3
210_maglianointoscana_0062-02d0,210_maglianointoscana,0062-02d0,bː,,,tuscan,,3
211_montorgiali_0062-02d0,211_montorgiali,0062-02d0,bː,,,tuscan,,3
212_pereta_0062-02d0,212_pereta,0062-02d0,bː,,,tuscan,,3
213_cana_0062-02d0,213_cana,0062-02d0,bː,,,tuscan,,2
214_saturnia_0062-02d0,214_saturnia,0062-02d0,bː,,,tuscan,,3
216_semproniano_0062-02d0,216_semproniano,0062-02d0,bː,,,tuscan,,3
217_selvena_0062-02d0,217_selvena,0062-02d0,bː,,,tuscan,,2
219_sorano_0062-02d0,219_sorano,0062-02d0,bː,,,tuscan,,2
22_prunetta_0062-02d0,22_prunetta,0062-02d0,bː,,,tuscan,,2
220_castellottieri_0062-02d0,220_castellottieri,0062-02d0,bː,,,tuscan,,1
221_gigliocastello_0062-02d0,221_gigliocastello,0062-02d0,bː,,,tuscan,,1
222_portosantostefano_0062-02d0,222_portosantostefano,0062-02d0,bː,,,tuscan,,1
223_orbetello_0062-02d0,223_orbetello,0062-02d0,bː,,,tuscan,,3
224_capalbio_0062-02d0,224_capalbio,0062-02d0,bː,,,tuscan,,2
23_orsigna_0062-02d0,23_orsigna,0062-02d0,bː,,,tuscan,,1
24_spedaletto_0062-02d0,24_spedaletto,0062-02d0,bː,,,tuscan,,3
25_castellodisambuca_0062-02d0,25_castellodisambuca,0062-02d0,bː,,,tuscan,,3
27_mercataledivernio_0062-02d0,27_mercataledivernio,0062-02d0,bː,,,tuscan,,3
28_barberinodimugello_0062-02d0,28_barberinodimugello,0062-02d0,bː,,,tuscan,,2
29_firenzuola_0062-02d0,29_firenzuola,0062-02d0,bː,,,tuscan,,3
30_ronta_0062-02d0,30_ronta,0062-02d0,bː,,,tuscan,,3
33_pietrasanta_0062-02d0,33_pietrasanta,0062-02d0,bː,,,tuscan,,1
34_massarosa_0062-02d0,34_massarosa,0062-02d0,bː,,,tuscan,,1
35_vecchiano_0062-02d0,35_vecchiano,0062-02d0,bː,,,tuscan,,2
36_piazzano_0062-02d0,36_piazzano,0062-02d0,bː,,,tuscan,,1
37_pescaglia_0062-02d0,37_pescaglia,0062-02d0,bː,,,tuscan,,1
38_vorno_0062-02d0,38_vorno,0062-02d0,bː,,,tuscan,,1
39_anchiano_0062-02d0,39_anchiano,0062-02d0,bː,,,tuscan,,1
40_marlia_0062-02d0,40_marlia,0062-02d0,bː,,,tuscan,,1
41_porcari_0062-02d0,41_porcari,0062-02d0,bː,,,tuscan,,1
42_villabasilica_0062-02d0,42_villabasilica,0062-02d0,bː,,,tuscan,,1
43_staffoli_0062-02d0,43_staffoli,0062-02d0,bː,,,tuscan,,1
44_chiesinauzzanese_0062-02d0,44_chiesinauzzanese,0062-02d0,bː,,,tuscan,,1
45_pontito_0062-02d0,45_pontito,0062-02d0,bː,,,tuscan,,3
46_casoredelmonte_0062-02d0,46_casoredelmonte,0062-02d0,bː,,,tuscan,,3
47_monsummano_0062-02d0,47_monsummano,0062-02d0,bː,,,tuscan,,1
48_cerretoguidi_0062-02d0,48_cerretoguidi,0062-02d0,bː,,,tuscan,,3
49_gello_0062-02d0,49_gello,0062-02d0,bː,,,tuscan,,3
50_porciano_0062-02d0,50_porciano,0062-02d0,bː,,,tuscan,,2
51_montale_0062-02d0,51_montale,0062-02d0,bː,,,tuscan,,3
52_artimino_0062-02d0,52_artimino,0062-02d0,bː,,,tuscan,,3
53_sangiustoinpiazzanese_0062-02d0,53_sangiustoinpiazzanese,0062-02d0,bː,,,tuscan,,3
54_figlinediprato_0062-02d0,54_figlinediprato,0062-02d0,bː,,,tuscan,,3
55_peretola_0062-02d0,55_peretola,0062-02d0,bː,,,tuscan,,3
56_legri_0062-02d0,56_legri,0062-02d0,bː,,,tuscan,,2
57_vaglia_0062-02d0,57_vaglia,0062-02d0,bː,,,tuscan,,3
58_molindelpiano_0062-02d0,58_molindelpiano,0062-02d0,bː,,,tuscan,,3
59_vicchio_0062-02d0,59_vicchio,0062-02d0,bː,,,tuscan,,3
60_rufina_0062-02d0,60_rufina,0062-02d0,bː,,,tuscan,,3
61_tosi_0062-02d0,61_tosi,0062-02d0,bː,,,tuscan,,3
62_dicomano_0062-02d0,62_dicomano,0062-02d0,bː,,,tuscan,,3
63_castagnodandrea_0062-02d0,63_castagnodandrea,0062-02d0,bː,,,tuscan,,3
64_stia_0062-02d0,64_stia,0062-02d0,bː,,,tuscan,,3
65_borgoallacollina_0062-02d0,65_borgoallacollina,0062-02d0,bː,,,tuscan,,3
66_badiaprataglia_0062-02d0,66_badiaprataglia,0062-02d0,bː,,,tuscan,,2
67_caraffaello_0062-02d0,67_caraffaello,0062-02d0,bː,,,tuscan,,1
68_marinadipisa_0062-02d0,68_marinadipisa,0062-02d0,bː,,,tuscan,,2
69_mortaiolo_0062-02d0,69_mortaiolo,0062-02d0,bː,,,tuscan,,2
7_sillano_0062-02d0,7_sillano,0062-02d0,bː,,,tuscan,,2
70_putignano_0062-02d0,70_putignano,0062-02d0,bː,,,tuscan,,1
71_fauglia_0062-02d0,71_fauglia,0062-02d0,bː,,,tuscan,,2
72_buti_0062-02d0,72_buti,0062-02d0,bː,,,tuscan,,1
73_pontedera_0062-02d0,73_pontedera,0062-02d0,bː,,,tuscan,,2
74_santopietroinbelvedere_0062-02d0,74_santopietroinbelvedere,0062-02d0,bː,,,tuscan,,3
75_palaia_0062-02d0,75_palaia,0062-02d0,bː,,,tuscan,,3
77_castelfiorentino_0062-02d0,77_castelfiorentino,0062-02d0,bː,,,tuscan,,3
78_montelupofiorentino_0062-02d0,78_montelupofiorentino,0062-02d0,bː,,,tuscan,,4
79_certaldo_0062-02d0,79_certaldo,0062-02d0,bː,,,tuscan,,3
80_montespertoli_0062-02d0,80_montespertoli,0062-02d0,bː,,,tuscan,,3
81_barberinovaldelsa_0062-02d0,81_barberinovaldelsa,0062-02d0,bː,,,tuscan,,2
82_montefiridolfi_0062-02d0,82_montefiridolfi,0062-02d0,bː,,,tuscan,,2
83_pozzolatico_0062-02d0,83_pozzolatico,0062-02d0,bː,,,tuscan,,2
84_greveinchianti_0062-02d0,84_greveinchianti,0062-02d0,bː,,,tuscan,,2
85_sandonatoincollina_0062-02d0,85_sandonatoincollina,0062-02d0,bː,,,tuscan,,3
86_incisainvaldarno_0062-02d0,86_incisainvaldarno,0062-02d0,bː,,,tuscan,,3
87_cavriglia_0062-02d0,87_cavriglia,0062-02d0,bː,,,tuscan,,2
88_sangiovannivaldarno_0062-02d0,88_sangiovannivaldarno,0062-02d0,bː,,,tuscan,,2
89_piandisco_0062-02d0,89_piandisco,0062-02d0,bː,,,tuscan,,4
90_montemignaio_0062-02d0,90_montemignaio,0062-02d0,bː,,,tuscan,,3
91_lorociuffenna_0062-02d0,91_lorociuffenna,0062-02d0,bː,,,tuscan,,3
92_raggiolo_0062-02d0,92_raggiolo,0062-02d0,bː,,,tuscan,,3
93_castiglionfibocchi_0062-02d0,93_castiglionfibocchi,0062-02d0,bː,,,tuscan,,3
94_talla_0062-02d0,94_talla,0062-02d0,bː,,,tuscan,,2
95_castelfocognano_0062-02d0,95_castelfocognano,0062-02d0,bː,,,tuscan,,2
96_campidibibbiena_0062-02d0,96_campidibibbiena,0062-02d0,bː,,,tuscan,,2
97_ceciliano_0062-02d0,97_ceciliano,0062-02d0,bː,,,tuscan,,2
98_subbiano_0062-02d0,98_subbiano,0062-02d0,bː,,,tuscan,,2
99_chiusidellaverna_0062-02d0,99_chiusidellaverna,0062-02d0,bː,,,tuscan,,2
118_iano_0062-02d0,118_iano,0062-02d0,bː,,,tuscan,,1
119_castelsangimignano_0062-02d0,119_castelsangimignano,0062-02d0,bː,,,tuscan,,1
26_treppio_0062-02d0,26_treppio,0062-02d0,bː,,,tuscan,,2
76_sanminiatoalto_0062-02d0,76_sanminiatoalto,0062-02d0,bː,,,tuscan,,2
102_anghiari_0076,102_anghiari,0076,v,,,tuscan,,21
103_sansepolcro_0076,103_sansepolcro,0076,v,,,tuscan,,13
104_badiatedalda_0076,104_badiatedalda,0076,v,,,tuscan,,20
105_sestino_0076,105_sestino,0076,v,,,tuscan,,19
106_antignano_0076,106_antignano,0076,v,,,tuscan,,23
107_rosignanomarittimo_0076,107_rosignanomarittimo,0076,v,,,tuscan,,25
108_cecina_0076,108_cecina,0076,v,,,tuscan,,20
109_orcianopisano_0076,109_orcianopisano,0076,v,,,tuscan,,24
111_riparbella_0076,111_riparbella,0076,v,,,tuscan,,24
112_chianni_0076,112_chianni,0076,v,,,tuscan,,24
113_querceto_0076,113_querceto,0076,v,,,tuscan,,20
115_montecatinivaldicecina_0076,115_montecatinivaldicecina,0076,v,,,tuscan,,23
116_volterra_0076,116_volterra,0076,v,,,tuscan,,24
117_pomarance_0076,117_pomarance,0076,v,,,tuscan,,22
120_sangimignano_0076,120_sangimignano,0076,v,,,tuscan,,21
122_collevaldelsa_0076,122_collevaldelsa,0076,v,,,tuscan,,21
128_raddainchianti_0076,128_raddainchianti,0076,v,,,tuscan,,17
132_perginevaldarno_0076,132_perginevaldarno,0076,v,,,tuscan,,16
133_montesansavino_0076,133_montesansavino,0076,v,,,tuscan,,22
134_civitellainvaldichiana_0076,134_civitellainvaldichiana,0076,v,,,tuscan,,20
135_olmo_0076,135_olmo,0076,v,,,tuscan,,20
136_brolio_0076,136_brolio,0076,v,,,tuscan,,17
137_castiglionfiorentino_0076,137_castiglionfiorentino,0076,v,,,tuscan,,22
139_valledame_0076,139_valledame,0076,v,,,tuscan,,10
14_camporgiano_0076,14_camporgiano,0076,v,,,tuscan,,20
140_monterchi_0076,140_monterchi,0076,v,,,tuscan,,18
142_sanvincenzo_0076,142_sanvincenzo,0076,v,,,tuscan,,23
143_caldanaterme_0076,143_caldanaterme,0076,v,,,tuscan,,17
148_serrazzano_0076,148_serrazzano,0076,v,,,tuscan,,18
15_vergemoli_0076,15_vergemoli,0076,v,,,tuscan,,21
153_montieri_0076,153_montieri,0076,v,,,tuscan,,20
154_frosini_0076,154_frosini,0076,v,,,tuscan,,19
16_pievefosciana_0076,16_pievefosciana,0076,v,,,tuscan,,19
167_sinalunga_0076,167_sinalunga,0076,v,,,tuscan,,18
169_torritastazione_0076,169_torritastazione,0076,v,,,tuscan,,13
17_barga_0076,17_barga,0076,v,,,tuscan,,16
172_valiano_0076,172_valiano,0076,v,,,tuscan,,17
174_cortona_0076,174_cortona,0076,v,,,tuscan,,20
175_terontola_0076,175_terontola,0076,v,,,tuscan,,19
176_mercataledicortona_0076,176_mercataledicortona,0076,v,,,tuscan,,11
177_marciana_0076,177_marciana,0076,v,,,tuscan,,20
179_portoferraio_0076,179_portoferraio,0076,v,,,tuscan,,21
18_sanpellegrinoinalpe_0076,18_sanpellegrinoinalpe,0076,v,,,tuscan,,16
180_rionellelba_0076,180_rionellelba,0076,v,,,tuscan,,18
184_buriano_0076,184_buriano,0076,v,,,tuscan,,20
19_brandeglio_0076,19_brandeglio,0076,v,,,tuscan,,16
199_contignano_0076,199_contignano,0076,v,,,tuscan,,17
